asset_ip,score,cvss,epss,vpr_score,asset_criticality,asset_exposure,vuln_state,first_seen,last_seen,severity_label,cisa,siem,is_cve_trend,reference_date
192.0.2.30,"33,40",9.8,"0,15",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Crítica,False,,False,2026-05-01 00:00:00
192.0.2.30,"33,70",7.8,"0,01",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
192.0.2.30,"33,80",9.3,"0,45",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Crítica,False,,False,2026-05-01 00:00:00
192.0.2.30,"33,90",9.3,"0,47",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Crítica,False,,False,2026-05-01 00:00:00
192.0.2.30,"34,60",7.8,"0,20",,0,3,Maintained,2026-02-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
192.0.2.30,"35,70",8.8,"0,03",,0,3,Maintained,2026-02-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
192.0.2.30,"35,80",8.8,"0,03",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
192.0.2.30,"36,10",8.8,"0,11",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
192.0.2.30,"37,00",8.8,"0,28",,0,3,Maintained,2026-02-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
192.0.2.30,"37,40",8.8,"0,35",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
192.0.2.30,"37,50",8.8,"0,38",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
192.0.2.30,"37,60",9.8,"0,01",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Crítica,True,,False,2026-05-01 00:00:00
192.0.2.30,"37,70",7.5,"0,94",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
192.0.2.30,"37,70",8.8,"0,42",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
192.0.2.30,"37,80",8.8,"0,44",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
192.0.2.30,"38,00",9.9,"0,04",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Crítica,True,,False,2026-05-01 00:00:00
192.0.2.30,"38,10",8.8,"0,50",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
192.0.2.30,"38,20",8.8,"0,52",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
192.0.2.30,"38,50",8.8,"0,58",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
192.0.2.30,"39,00",9.8,"0,29",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Crítica,True,,False,2026-05-01 00:00:00
192.0.2.30,"39,10",9.0,"0,61",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Crítica,True,,False,2026-05-01 00:00:00
192.0.2.30,"39,80",8.8,"0,83",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
192.0.2.30,"40,30",8.8,"0,94",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
192.0.2.30,"41,70",9.8,"0,81",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Crítica,True,,False,2026-05-01 00:00:00
192.0.2.30,"41,70",9.8,"0,82",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Crítica,True,,False,2026-05-01 00:00:00
192.0.2.30,"41,80",9.8,"0,84",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Crítica,True,,False,2026-05-01 00:00:00
192.0.2.30,"42,00",9.8,"0,89",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Crítica,True,,False,2026-05-01 00:00:00
192.0.2.30,"42,10",9.8,"0,90",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Crítica,True,,False,2026-05-01 00:00:00
192.0.2.30,"42,10",9.8,"0,90",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Crítica,True,,False,2026-05-01 00:00:00
192.0.2.30,"42,20",9.8,"0,93",,0,3,Maintained,2026-01-01 00:00:00,2026-05-01 00:00:00,Crítica,True,,False,2026-05-01 00:00:00
192.0.2.79,"13,00",5.0,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,True,2026-05-01 00:00:00
192.0.2.79,"14,00",5.0,"0,19",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
192.0.2.79,"15,00",6.0,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
192.0.2.79,"15,20",6.1,"0,00",,0,3,Fixed,2025-12-01 00:00:00,2026-04-01 00:00:00,Média,False,,True,2026-05-01 00:00:00
192.0.2.79,"15,20",6.1,"0,00",,0,3,Fixed,2025-12-01 00:00:00,2026-04-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
192.0.2.79,"16,00",5.5,"0,39",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
192.0.2.79,"16,10",6.5,"0,02",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
192.0.2.79,"16,60",6.8,"0,00",,0,3,Fixed,2025-12-01 00:00:00,2026-04-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
192.0.2.79,"17,30",6.5,"0,25",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
192.0.2.79,"17,60",7.3,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
192.0.2.79,"17,60",7.3,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
192.0.2.79,"17,60",7.3,"0,00",,0,3,Fixed,2025-12-01 00:00:00,2026-04-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
192.0.2.79,"18,00",7.5,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
192.0.2.79,"18,00",7.5,"0,00",,0,3,New,2026-05-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
192.0.2.79,"18,70",7.8,"0,02",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
192.0.2.79,"18,90",5.6,"0,94",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
192.0.2.79,"19,40",7.8,"0,16",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
192.0.2.79,"20,60",8.8,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
192.0.2.79,"22,60",9.8,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Crítica,False,,False,2026-05-01 00:00:00
192.0.2.79,"22,60",9.8,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Crítica,False,,False,2026-05-01 00:00:00
192.0.2.79,"30,30",8.8,"0,94",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
198.51.100.87,"13,00",5.0,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.87,"14,00",5.0,"0,19",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.87,"15,00",6.0,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.87,"15,20",6.1,"0,00",,0,3,Fixed,2025-12-01 00:00:00,2026-04-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.87,"15,20",6.1,"0,00",,0,3,Fixed,2025-12-01 00:00:00,2026-04-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.87,"16,00",5.5,"0,39",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.87,"16,10",6.5,"0,02",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.87,"16,60",6.8,"0,00",,0,3,Fixed,2025-12-01 00:00:00,2026-04-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.87,"17,30",6.5,"0,25",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.87,"17,60",7.3,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.87,"17,60",7.3,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.87,"17,60",7.3,"0,00",,0,3,Fixed,2025-12-01 00:00:00,2026-04-01 00:00:00,Alta,False,,True,2026-05-01 00:00:00
198.51.100.87,"18,00",7.5,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.87,"18,00",7.5,"0,00",,0,3,New,2026-05-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.87,"18,70",7.8,"0,02",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.87,"18,90",5.6,"0,94",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.87,"19,40",7.8,"0,16",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.87,"20,60",8.8,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.87,"22,60",9.8,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Crítica,False,,True,2026-05-01 00:00:00
198.51.100.87,"22,60",9.8,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Crítica,False,,False,2026-05-01 00:00:00
198.51.100.87,"30,30",8.8,"0,94",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
198.51.100.39,"13,00",5.0,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.39,"14,00",5.0,"0,19",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.39,"16,00",5.5,"0,39",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.39,"17,60",7.3,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.39,"18,00",7.5,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.39,"18,00",7.5,"0,00",,0,3,New,2026-05-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.39,"18,60",7.8,"0,00",,0,3,New,2026-05-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.39,"19,20",8.1,"0,00",,0,3,New,2026-05-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.39,"22,60",9.8,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Crítica,False,,False,2026-05-01 00:00:00
198.51.100.101,"13,00",5.0,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.101,"14,00",5.0,"0,19",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.101,"15,20",6.1,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.101,"15,20",6.1,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.101,"16,00",5.5,"0,39",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.101,"16,60",6.8,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.101,"17,60",7.3,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.101,"17,60",7.3,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.101,"17,60",7.3,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.101,"18,00",7.5,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.101,"18,60",7.8,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.101,"18,60",7.8,"0,00",,0,3,New,2026-05-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.101,"19,20",8.1,"0,00",,0,3,New,2026-05-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.101,"22,60",9.8,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Crítica,False,,False,2026-05-01 00:00:00
198.51.100.101,"30,30",8.8,"0,94",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
198.51.100.7,"13,00",5.0,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.7,"14,00",5.0,"0,19",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.7,"15,20",6.1,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.7,"15,20",6.1,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.7,"16,00",5.5,"0,39",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.7,"16,60",6.8,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.7,"17,60",7.3,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.7,"17,60",7.3,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.7,"17,60",7.3,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.7,"18,00",7.5,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.7,"18,60",7.8,"0,00",,0,3,New,2026-05-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.7,"20,60",8.8,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.7,"22,60",9.8,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Crítica,False,,False,2026-05-01 00:00:00
198.51.100.7,"22,60",9.8,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Crítica,False,,False,2026-05-01 00:00:00
198.51.100.7,"30,30",8.8,"0,94",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,True,,True,2026-05-01 00:00:00
198.51.100.75,"13,00",5.0,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.75,"14,00",5.0,"0,19",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.75,"15,20",6.1,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.75,"15,20",6.1,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.75,"16,00",5.5,"0,39",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,True,2026-05-01 00:00:00
198.51.100.75,"16,60",6.8,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,True,2026-05-01 00:00:00
198.51.100.75,"17,60",7.3,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.75,"17,60",7.3,"0,00",,0,3,Maintained,2026-04-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.75,"17,60",7.3,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.75,"18,00",7.5,"0,00",,0,3,Maintained,2026-04-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.75,"18,70",7.8,"0,02",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.75,"19,40",7.8,"0,16",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.75,"22,60",9.8,"0,00",,0,3,Maintained,2026-04-01 00:00:00,2026-05-01 00:00:00,Crítica,False,,False,2026-05-01 00:00:00
198.51.100.78,"11,60",4.3,"0,01",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.78,"13,00",5.0,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.78,"14,00",5.0,"0,19",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.78,"14,60",5.7,"0,04",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.78,"15,20",6.1,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.78,"15,20",6.1,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.78,"16,00",5.5,"0,39",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.78,"16,60",6.8,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
198.51.100.78,"17,00",7.0,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"17,60",7.3,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"17,60",7.3,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"17,60",7.3,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"18,00",7.5,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"18,00",7.5,"0,00",,0,3,Maintained,2026-04-01 00:00:00,2026-05-01 00:00:00,Alta,False,,True,2026-05-01 00:00:00
198.51.100.78,"18,00",7.5,"0,00",,0,3,New,2026-05-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"18,00",7.5,"0,00",,0,3,Maintained,2026-02-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"18,00",7.5,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"18,00",7.5,"0,00",,0,3,Maintained,2026-03-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"18,10",7.5,"0,02",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"18,10",7.5,"0,02",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"18,10",7.5,"0,03",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"18,20",7.5,"0,04",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"18,30",7.5,"0,07",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"18,40",7.5,"0,08",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"18,60",7.8,"0,00",,0,3,New,2026-05-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"18,70",7.8,"0,02",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"19,00",8.0,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"19,30",8.1,"0,01",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"19,40",7.8,"0,16",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"19,40",8.1,"0,04",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"20,40",7.5,"0,47",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"20,60",8.8,"0,00",,0,3,Maintained,2026-04-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"20,60",8.8,"0,00",,0,3,New,2026-05-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"20,60",8.8,"0,00",,0,3,Maintained,2026-03-01 00:00:00,2026-05-01 00:00:00,Alta,False,,True,2026-05-01 00:00:00
198.51.100.78,"20,70",8.8,"0,02",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
198.51.100.78,"22,60",9.8,"0,00",,0,3,Fixed,2026-04-01 00:00:00,2026-04-01 00:00:00,Crítica,False,,True,2026-05-01 00:00:00
198.51.100.78,"22,60",9.8,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Crítica,False,,True,2026-05-01 00:00:00
198.51.100.78,"22,70",9.8,"0,03",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Crítica,False,,False,2026-05-01 00:00:00
198.51.100.78,"22,80",9.9,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Crítica,False,,False,2026-05-01 00:00:00
198.51.100.78,"30,30",8.8,"0,94",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,True,,False,2026-05-01 00:00:00
192.0.2.62,"13,00",5.0,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
192.0.2.62,"14,00",5.0,"0,19",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
192.0.2.62,"14,00",5.5,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
192.0.2.62,"15,20",6.1,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
192.0.2.62,"15,20",6.1,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
192.0.2.62,"15,20",6.1,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
192.0.2.62,"15,90",3.9,"0,03",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Baixa,True,,False,2026-05-01 00:00:00
192.0.2.62,"16,00",5.5,"0,39",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,False,2026-05-01 00:00:00
192.0.2.62,"16,60",6.8,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Média,False,,True,2026-05-01 00:00:00
192.0.2.62,"17,20",7.1,"0,00",,0,3,Maintained,2025-12-01 00:00:00,2026-05-01 00:00:00,Alta,False,,False,2026-05-01 00:00:00
